State,County,POP_COUNTY,AREA_COUNTY,POP_URBAN,AREA_URBAN,POP_RURAL,AREA_RURAL,Wind Quality Class,Land km2,Forest Cover (%),Average Temp (C),Average elevation,Difference elevation,% that is Public Land,% that is Private Land,Average Wind Speed (mph),Installed Wind Capacity (MW),Nuclear Year to Date (MW/h),Unnamed: 11
"Georgia","Candler",10998.0,629480666.0,3633.0,7793116.0,7365.0,621687550.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Carroll",110527.0,1292600278.0,64299.0,179072281.0,46228.0,1113527997.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Catoosa",63942.0,419990951.0,45973.0,107179441.0,17969.0,312811510.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Charlton",12171.0,2003553604.0,5961.0,12456502.0,6210.0,1991097102.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Chatham",265128.0,1104465640.0,253184.0,413477786.0,11944.0,690987854.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Chattahoochee",11267.0,644223521.0,7941.0,15742226.0,3326.0,628481295.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Chattooga",26015.0,811541767.0,11041.0,24658465.0,14974.0,786883302.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Cherokee",214346.0,1092129613.0,177687.0,364993249.0,36659.0,727136364.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Clarke",116714.0,308727523.0,109875.0,178717681.0,6839.0,130009842.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Clay",3183.0,506035709.0,0.0,0.0,3183.0,506035709.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Clayton",259424.0,366664243.0,257121.0,318594293.0,2303.0,48069950.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Clinch",6798.0,2072566618.0,2690.0,5356705.0,4108.0,2067209913.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Cobb",688078.0,879428364.0,686384.0,865322432.0,1694.0,14105932.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Coffee",42356.0,1489494986.0,14154.0,31068791.0,28202.0,1458426195.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Colquitt",45498.0,1409350694.0,18677.0,47093766.0,26821.0,1362256928.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Columbia",124053.0,751329062.0,103922.0,172860291.0,20131.0,578468771.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Cook",17212.0,588345665.0,6986.0,15634050.0,10226.0,572711615.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Coweta",127317.0,1141905439.0,85388.0,229354985.0,41929.0,912550454.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Crawford",12630.0,841456435.0,0.0,0.0,12630.0,841456435.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Crisp",23439.0,705987965.0,12416.0,19477045.0,11023.0,686510920.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Dade",16633.0,450609395.0,4636.0,13641332.0,11997.0,436968063.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Dawson",22330.0,546046104.0,4397.0,19373823.0,17933.0,526672281.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Decatur",27842.0,1546584607.0,12118.0,26708255.0,15724.0,1519876352.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","DeKalb",691893.0,693033963.0,690073.0,659923678.0,1820.0,33110285.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Dodge",21796.0,1284348917.0,6053.0,14614106.0,15743.0,1269734811.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Dooly",14918.0,1015120132.0,6912.0,9365385.0,8006.0,1005754747.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Dougherty",94565.0,851299438.0,81364.0,144329913.0,13201.0,706969525.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Douglas",132403.0,518170971.0,111540.0,218403895.0,20863.0,299767076.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Early",11008.0,1327612162.0,3748.0,7959061.0,7260.0,1319653101.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Echols",4034.0,1074571687.0,0.0,0.0,4034.0,1074571687.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Effingham",52250.0,1237236175.0,17215.0,33737211.0,35035.0,1203498964.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Elbert",20166.0,909228765.0,5925.0,13551362.0,14241.0,895677403.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Emanuel",22598.0,1762755669.0,7484.0,23156052.0,15114.0,1739599617.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Evans",11000.0,473586453.0,4259.0,8191779.0,6741.0,465394674.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Fannin",23682.0,1001608266.0,0.0,0.0,23682.0,1001608266.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Fayette",106567.0,503344101.0,87195.0,225730948.0,19372.0,277613153.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Floyd",96317.0,1320662374.0,60851.0,123454432.0,35466.0,1197207942.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Forsyth",175511.0,580210822.0,158097.0,402808391.0,17414.0,177402431.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Franklin",22084.0,677273046.0,2445.0,5950637.0,19639.0,671322409.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Fulton",920581.0,1363977166.0,910660.0,1084374029.0,9921.0,279603137.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Gilmer",28292.0,1104733530.0,3496.0,13119064.0,24796.0,1091614466.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Glascock",3082.0,372283969.0,0.0,0.0,3082.0,372283969.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Glynn",79626.0,1087155362.0,63250.0,135582238.0,16376.0,951573124.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Gordon",55186.0,921538864.0,26733.0,75198824.0,28453.0,846340040.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Grady",25011.0,1177219063.0,9414.0,16790008.0,15597.0,1160429055.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Greene",15994.0,1003453171.0,2759.0,5810335.0,13235.0,997642836.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Gwinnett",805321.0,1114687261.0,801411.0,1062588504.0,3910.0,52098757.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Habersham",43041.0,716752092.0,17749.0,48608762.0,25292.0,668143330.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Hall",179684.0,1017300166.0,142747.0,357124775.0,36937.0,660175391.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Hancock",9429.0,1222061286.0,3622.0,9971321.0,5807.0,1212089965.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Haralson",28780.0,730804051.0,6516.0,16987474.0,22264.0,713816577.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Harris",32024.0,1201414214.0,1062.0,2444058.0,30962.0,1198970156.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Hart",25213.0,601897046.0,6438.0,16281933.0,18775.0,585615113.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Heard",11834.0,766714528.0,0.0,0.0,11834.0,766714528.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Henry",203922.0,834304554.0,175672.0,452441668.0,28250.0,381862886.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Houston",139900.0,972645761.0,125963.0,222396584.0,13937.0,750249177.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Irwin",9538.0,917743923.0,3366.0,5491161.0,6172.0,912252762.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jackson",60485.0,879722928.0,24185.0,84933585.0,36300.0,794789343.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jasper",13900.0,953542690.0,2535.0,5061531.0,11365.0,948481159.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jeff Davis",15068.0,856613114.0,4594.0,10432644.0,10474.0,846180470.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jefferson",16930.0,1363589314.0,3273.0,6188870.0,13657.0,1357400444.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jenkins",8340.0,899448996.0,2827.0,6652830.0,5513.0,892796166.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Johnson",9980.0,784793399.0,3452.0,11826429.0,6528.0,772966970.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Jones",28669.0,1020281755.0,9256.0,24082924.0,19413.0,996198831.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lamar",18317.0,475262611.0,7167.0,14054287.0,11150.0,461208324.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lanier",10078.0,479824426.0,2910.0,2745929.0,7168.0,477078497.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Laurens",48434.0,2090886200.0,20999.0,58123883.0,27435.0,2032762317.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lee",28298.0,921475641.0,18046.0,48664275.0,10252.0,872811366.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Liberty",63453.0,1268578765.0,48757.0,73201023.0,14696.0,1195377742.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lincoln",7996.0,544880697.0,0.0,0.0,7996.0,544880697.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Long",14464.0,1036755278.0,2699.0,7457344.0,11765.0,1029297934.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lowndes",109233.0,1284805506.0,79517.0,149606579.0,29716.0,1135198927.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Lumpkin",29966.0,732793111.0,4812.0,10686391.0,25154.0,722106720.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","McDuffie",21875.0,666820495.0,8540.0,15972382.0,13335.0,650848113.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","McIntosh",14333.0,1098929183.0,3682.0,8007084.0,10651.0,1090922099.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Macon",14740.0,1037654091.0,6900.0,15315240.0,7840.0,1022338851.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Madison",28120.0,731181736.0,2284.0,8194411.0,25836.0,722987325.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Marion",8742.0,947944161.0,0.0,0.0,8742.0,947944161.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Meriwether",21992.0,1298161653.0,3676.0,8335134.0,18316.0,1289826519.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Miller",6125.0,731466754.0,0.0,0.0,6125.0,731466754.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Mitchell",23498.0,1326293194.0,10689.0,19607290.0,12809.0,1306685904.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Monroe",26424.0,1024750743.0,5224.0,11900419.0,21200.0,1012850324.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Montgomery",9123.0,620362830.0,118.0,304427.0,9005.0,620058403.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Morgan",17868.0,899630975.0,4401.0,10877785.0,13467.0,888753190.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Murray",39628.0,892163642.0,11838.0,43558669.0,27790.0,848604973.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Muscogee",189885.0,560435436.0,184231.0,230914120.0,5654.0,329521316.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Newton",99958.0,704894510.0,68727.0,174198145.0,31231.0,530696365.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Oconee",32808.0,477308229.0,16300.0,65676453.0,16508.0,411631776.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Oglethorpe",14899.0,1137034709.0,111.0,1091696.0,14788.0,1135943013.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Paulding",142324.0,808643215.0,113784.0,297207838.0,28540.0,511435377.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Peach",27695.0,389190656.0,17109.0,42914549.0,10586.0,346276107.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Pickens",29431.0,601025731.0,7916.0,28232666.0,21515.0,572793065.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Pierce",18758.0,819714945.0,3873.0,8712980.0,14885.0,811001965.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Pike",17869.0,559659405.0,185.0,822774.0,17684.0,558836631.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Polk",41475.0,803754838.0,20148.0,40792796.0,21327.0,762962042.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Pulaski",12010.0,644987096.0,3999.0,8334258.0,8011.0,636652838.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Putnam",21218.0,892610760.0,4043.0,10816740.0,17175.0,881794020.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Quitman",2513.0,391703085.0,676.0,1842676.0,1837.0,389860409.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Rabun",16276.0,958276574.0,3372.0,10102295.0,12904.0,948174279.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Randolph",7719.0,1109126837.0,3811.0,6077439.0,3908.0,1103049398.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Richmond",200549.0,840000029.0,182066.0,275631617.0,18483.0,564368412.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Rockdale",85215.0,336161686.0,72490.0,155299813.0,12725.0,180861873.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Schley",5010.0,432283853.0,0.0,0.0,5010.0,432283853.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Screven",14593.0,1670803650.0,3076.0,9297289.0,11517.0,1661506361.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Seminole",8729.0,609232736.0,2745.0,7603903.0,5984.0,601628833.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Spalding",64073.0,508851760.0,37406.0,73484143.0,26667.0,435367617.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Stephens",26175.0,463948106.0,10846.0,28346325.0,15329.0,435601781.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Stewart",6058.0,1188113818.0,0.0,0.0,6058.0,1188113818.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Sumter",32819.0,1250179595.0,19106.0,31443706.0,13713.0,1218735889.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Talbot",6865.0,1013691766.0,420.0,1928833.0,6445.0,1011762933.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Taliaferro",1717.0,504031776.0,0.0,0.0,1717.0,504031776.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Tattnall",25520.0,1241648097.0,8106.0,16421567.0,17414.0,1225226530.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Taylor",8906.0,975612230.0,0.0,0.0,8906.0,975612230.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Telfair",16500.0,1132610545.0,8747.0,13587693.0,7753.0,1119022852.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Terrell",9315.0,868783601.0,4466.0,5673294.0,4849.0,863110307.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Thomas",44720.0,1410495980.0,24139.0,58756175.0,20581.0,1351739805.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Tift",40118.0,670585617.0,23757.0,45879568.0,16361.0,624706049.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Toombs",27223.0,942767920.0,13324.0,30599304.0,13899.0,912168616.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Towns",10471.0,431395530.0,0.0,0.0,10471.0,431395530.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Treutlen",6885.0,516536589.0,2832.0,6427684.0,4053.0,510108905.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Troup",67044.0,1072223976.0,37344.0,80471337.0,29700.0,991752639.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Turner",8930.0,739164599.0,4489.0,8185910.0,4441.0,730978689.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Twiggs",9023.0,928246376.0,0.0,0.0,9023.0,928246376.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Union",21356.0,833785120.0,0.0,0.0,21356.0,833785120.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Upson",27153.0,837697129.0,14416.0,26981077.0,12737.0,810716052.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Walker",68756.0,1156117093.0,38604.0,96544078.0,30152.0,1059573015.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Walton",83768.0,843508113.0,48034.0,140784522.0,35734.0,702723591.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Ware",36312.0,2311462171.0,25621.0,58271991.0,10691.0,2253190180.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Warren",5834.0,736328597.0,0.0,0.0,5834.0,736328597.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Washington",21187.0,1757182927.0,7288.0,18121407.0,13899.0,1739061520.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Wayne",30099.0,1662194319.0,12660.0,26986474.0,17439.0,1635207845.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Webster",2799.0,541613654.0,0.0,0.0,2799.0,541613654.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Wheeler",7421.0,765301286.0,0.0,0.0,7421.0,765301286.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","White",27144.0,623374958.0,4399.0,12496400.0,22745.0,610878558.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Whitfield",102599.0,752297142.0,72766.0,163494350.0,29833.0,588802792.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Wilcox",9255.0,978250169.0,0.0,0.0,9255.0,978250169.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Wilkes",10593.0,1215973866.0,3457.0,8238912.0,7136.0,1207734954.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Wilkinson",9563.0,1158522024.0,0.0,0.0,9563.0,1158522024.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","Worth",21679.0,1478111101.0,6685.0,13947177.0,14994.0,1464163924.0,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Georgia","",,,,,,,no,148959.0,64.2,17.5,180.0,1459.0,9.7,90.3,15.34,0.0,33838462.0,No
"Hawaii","Hawaii",185079.0,10433550395.0,114766.0,224652200.0,70313.0,10208898195.0,si,16635.0,17.0,21.1,920.0,4208.0,19.0,81.0,14.03,203.0,0.0,No
"Hawaii","Honolulu",953207.0,1555917151.0,944982.0,566120096.0,8225.0,989797055.0,si,16635.0,17.0,21.1,920.0,4208.0,19.0,81.0,14.03,203.0,0.0,No
"Hawaii","Kalawao",90.0,31057797.0,0.0,0.0,90.0,31057797.0,no,16635.0,17.0,21.1,920.0,4208.0,19.0,81.0,14.03,203.0,0.0,No
"Hawaii","Kauai",67091.0,1605678326.0,58463.0,92717750.0,8628.0,1512960576.0,no,16635.0,17.0,21.1,920.0,4208.0,19.0,81.0,14.03,203.0,0.0,No
"Hawaii","Maui",154834.0,3008326306.0,132278.0,134722869.0,22556.0,2873603437.0,si,16635.0,17.0,21.1,920.0,4208.0,19.0,81.0,14.03,203.0,0.0,No
"Idaho","Ada",392365.0,2726158067.0,370894.0,369996589.0,21471.0,2356161478.0,no,214045.0,31.8,6.9,1500.0,3645.0,70.4,29.6,20.59,973.0,0.0,Si
"Idaho","Adams",3976.0,3530298662.0,0.0,0.0,3976.0,3530298662.0,no,214045.0,31.8,6.9,1500.0,3645.0,70.4,29.6,20.59,973.0,0.0,Si
"Idaho","Bannock",82839.0,2880035137.0,69809.0,80312750.0,13030.0,2799722387.0,no,214045.0,31.8,6.9,1500.0,3645.0,70.4,29.6,20.59,973.0,0.0,Si
"Idaho","Bear Lake",5986.0,2524680722.0,0.0,0.0,5986.0,2524680722.0,no,214045.0,31.8,6.9,1500.0,3645.0,70.4,29.6,20.59,973.0,0.0,Si
"Idaho","Benewah",9285.0,2011429331.0,2608.0,3402687.0,6677.0,2008026644.0,no,214045.0,31.8,6.9,1500.0,3645.0,70.4,29.6,20.59,973.0,0.0,Si
